,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
136658,136658,VLM7QXtwOWn0VZIMSqu5qg,Boulevard Food Court,3755 S Las Vegas Blvd,Las Vegas,NV,89109,36.1055294,-115.17219509999998,4.5,19,0,"{'NoiseLevel': ""u'average'"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Food Court, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
136661,136661,HXCCITejNvcqtjNQRHnMPw,Del Taco,4380 N Nellis Blvd,Las Vegas,NV,89115,36.2400085,-115.0614018,3.0,7,1,"{'BikeParking': 'True', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'average'"", 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""'no'""}","Fast Food, Restaurants, Mexican",
136699,136699,5DC9qePg09CHwAFVmqNjjg,Fries N' Pies,"4503 Paradise Rd, Ste 350",Las Vegas,NV,89169,36.1076648155,-115.15310918120001,4.5,102,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True'}","Food, Beer, Wine & Spirits, American (Traditional), Pizza, Restaurants, Poutineries","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-4:0', 'Saturday': '11:0-4:0', 'Sunday': '11:0-4:0'}"
136727,136727,sNn7E_l6jb2WXyzUd-j7Kw,Wendy's,1151 S Rainbow Blvd,Las Vegas,NV,89146,36.1574851,-115.2441902,2.0,31,1,"{'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WiFi': ""'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Hot Dogs, Burgers, Restaurants, Fast Food",
137008,137008,byOhOn25YXJf863vP4e6vw,Popeyes Louisiana Kitchen,605 W Craig Rd,North Las Vegas,NV,89032,36.239024,-115.1498916,2.0,72,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'DriveThru': 'True', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'RestaurantsPriceRange2': '1'}","Restaurants, Chicken Wings, American (Traditional), Fast Food","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
137075,137075,Z3y47L3EY-axAEVbwmXZaA,Thrifty Ice Cream,"5040 Boulder Hwy, Ste 110",Las Vegas,NV,89122,36.1111032763,-115.06416700780001,3.5,28,1,"{'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False'}","Restaurants, Food, Desserts, Ice Cream & Frozen Yogurt, American (New)","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
137085,137085,25uxgxlqp7sW5F15wguyIA,Jack In the Box,2550 S Maryland Pkwy,Las Vegas,NV,89109,36.1427893,-115.1364115,2.0,9,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'free'"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'DriveThru': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True'}","Fast Food, Restaurants, Burgers",
137208,137208,L0beIaAd-rt_KymBM5sW0Q,Hungry Islander,"3385 S Decatur Blvd, Ste 33",Las Vegas,NV,89102,36.1283779213,-115.2086369732,2.5,10,0,"{'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True'}","Hawaiian, Restaurants, Local Flavor, Food","{'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}"
137224,137224,KaGZE0_o1EmmSN4Fo_cpUw,Public House,3900 Las Vegas Blvd S,Las Vegas,NV,89119,36.0954151675,-115.1749703424,3.0,259,1,"{'HasTV': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'Caters': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'GoodForDancing': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Sports Bars, Food, American (Traditional), Restaurants, Bars, Nightlife, American (New), Burgers, Beer, Wine & Spirits","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}"
137309,137309,ars2tzN-u21FuTwuxAMkVQ,Lilly's Thai & Vietnamese Restaurant,"8470 W Desert Inn Rd, Ste H-3",Las Vegas,NV,89117,36.129875899999995,-115.27551650000001,4.0,97,0,"{'BikeParking': 'True', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""'quiet'"", 'Alcohol': ""'none'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Food, Vietnamese, Restaurants, Thai","{'Monday': '16:0-21:30', 'Tuesday': '16:0-21:30', 'Wednesday': '16:0-21:30', 'Thursday': '16:0-21:30', 'Friday': '16:0-21:30', 'Saturday': '16:0-21:30'}"
137359,137359,Wyc49dq1r5uMqBl9bHVPAw,Church's Chicken,4800 E Flamingo Rd,Las Vegas,NV,89121,36.115214200000004,-115.06918770000001,2.5,24,1,"{'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'WiFi': ""'no'"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': 'None', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True'}","Fast Food, Chicken Shop, Breakfast & Brunch, Chicken Wings, Restaurants","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}"
137371,137371,5xX1Eb4fBoUr53OJkgRHRQ,Sofia's Pizza,"5645 S Eastern Ave, Ste 1",Las Vegas,NV,89136,36.087212,-115.11913500000001,2.0,121,1,"{'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'HasTV': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'False'}","Restaurants, Fast Food, Pizza, Delis","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-0:0'}"
137398,137398,IbM5QRE49iYflclZ2WBpEA,Wendy's,3784 S Las Vegas Blvd,Las Vegas,NV,89109,36.1031536327,-115.17231535170001,2.5,9,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Restaurants, Burgers, Fast Food",
137531,137531,94mHPEWCqcHULzEfhvcl9Q,Starbucks,"3950 Las Vegas Blvd So, Mandalay Bay Hotel - LV - Kona CafŽ",Las Vegas,NV,89119,36.093274,-115.17598600000001,2.5,57,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'Alcohol': ""'none'"", 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'loud'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True'}","Food, Coffeeshops, Desserts, Coffee & Tea, Nightlife, Restaurants","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}"
137750,137750,0xvdC8F0HmFpAFkJk6nXLg,Yojié Japanese Fondue,"9440 W Sahara Ave, Ste 175",Las Vegas,NV,89117,36.145469299999995,-115.30089,4.5,416,1,"{'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'Caters': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'DogsAllowed': 'False', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","Restaurants, Fondue, Food, Japanese, Specialty Food, Hot Pot, Desserts, Asian Fusion","{'Monday': '0:0-0:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-22:0'}"
137805,137805,SuRxV4YkPsvyyqK57On0rQ,Pura Vida Bakery & Bystro,1236 Western Ave,Las Vegas,NV,89102,36.1557391,-115.15954009999999,4.0,219,0,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False'}","Food Delivery Services, Vegan, Personal Chefs, Bakeries, Event Planning & Services, Restaurants, Food, Caribbean",
137874,137874,zY6f_cFY8HTI3hLlJj3SOg,Sabatino's Authentic NY Pizzeria,7660 W Cheyenne Ave,Las Vegas,NV,89129,36.2187395665,-115.262160152,3.5,250,1,"{'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Food, Italian, Pizza, Fast Food","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '13:0-21:0'}"
137942,137942,-Bf8BQ3yMk8U2f45r2DRKw,In-N-Out Burger,1960 Rock Springs Dr,Las Vegas,NV,89128,36.195663200000006,-115.24651340000001,4.0,191,1,"{'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'True'}","Restaurants, Burgers, Fast Food","{'Monday': '10:30-1:0', 'Tuesday': '10:30-1:0', 'Wednesday': '10:30-1:0', 'Thursday': '10:30-1:0', 'Friday': '10:30-1:30', 'Saturday': '10:30-1:30', 'Sunday': '10:30-1:0'}"
137951,137951,qA27MJtwlu0zbnDS0mO2Jw,Subway,"6520 E Lake Mead Blvd, Ste 100",Las Vegas,NV,89156,36.196749600000004,-115.030427,3.0,5,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True'}","Restaurants, Sandwiches, Fast Food","{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '8:0-2:0', 'Saturday': '8:0-2:0', 'Sunday': '7:0-2:0'}"
137992,137992,4aGIU5eD6iTsmNqKVvlLOg,Roberto's Taco Shop,3435 N Nellis Blvd,Las Vegas,NV,89115,36.222148700000005,-115.06262530000001,4.0,9,0,"{'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'WiFi': ""'no'"", 'GoodForKids': 'True', 'Caters': 'False', 'OutdoorSeating': 'False'}","Restaurants, Fast Food, Mexican",
138113,138113,ccd6w9w81PUBmtV1DFXgig,Sonic Drive-In,2082 E Warm Springs,Las Vegas,NV,89119,36.057903,-115.12348600000001,2.5,113,1,"{'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'DriveThru': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}""}","Fast Food, Ice Cream & Frozen Yogurt, American (Traditional), Food, Restaurants, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
138116,138116,UUGoM4q4i8rK2CBRS0xDAw,Jean Philippe Patisserie,3600 S Las Vegas Blvd,Las Vegas,NV,89109,36.1119459216,-115.1768767834,4.0,1227,0,"{'Caters': 'False', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'HasTV': 'False', 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'WiFi': ""u'free'""}","Desserts, Food, Coffee & Tea, Restaurants, Cafes","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}"
138262,138262,0tnZj3GkhKxPd9hT3HXt5A,Huntridge Pharmacy,1144 E Charleston Blvd,Las Vegas,NV,89104,36.158183,-115.137781,4.0,55,1,"{'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""'average'"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'AcceptsInsurance': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False'}","Pharmacy, Bars, Diners, Restaurants, Health & Medical, Shopping, Vegetarian, Food, Doctors, Drugstores, Nightlife","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0'}"
