,user_id,restaurant_id,actual_rating,recommended_rating,latitude,longitude
41833,b7rchNJEp6Gaw0bHR-4s4g,IZivKqtHyz4-ts8KsnvMrA,5.0,4.076921044194642,36.1270199715,-115.2096439898
41835,m-BZLIIh5PCAKnzH0qj_0Q,eMKqAItLbazgUT8xokz7fw,4.0,4.197308952546903,36.2198728,-115.2511034
41836,RQlnSCjuqMnhR3Qk6j4KoA,EAwh1OmG6t6p3nRaZOW_AA,4.0,3.762148206539176,36.11299620000001,-115.1633962
41837,f_5VRh79aew1cVWUmC1PJA,yAfjWdRbd4oa9gxEskyjsQ,5.0,5.0,36.0207441677,-115.2771612761
41838,J4sI9iOi0ZmB7Q1t1vSqPA,DTz6gFeWmdvSEIFGjXpIgQ,5.0,4.460984279342774,36.086412,-115.2438272
41843,IIQjl4ckL2lWPrqV2ZGAtA,jaSowNITPRRCYpPb3_pjdA,5.0,4.379001586234511,36.077209,-115.298601
41847,2YiBYO8n32upYTJnpWgqLg,Lzv68iVkRHstVvW3aXNWkA,5.0,4.148786502234674,36.0719295,-115.1069118
41849,7VsihmrVZJzUSL_VqjEfzA,C2T7ecxqsVu99PhSqT3c3g,5.0,4.3054673733431255,36.2389331706,-115.18994152629999
41850,Zt_z6uOk0fPXjsFvCO29AQ,NQXuoB9JTPUItHvouMgWjQ,4.0,4.1785980046905955,36.1300414,-115.2777854
41851,otgJn5Z4Ka7xTO2Pn8QKKQ,DYAorbxOyubUB_wtQRCdug,3.0,3.9593071030905467,36.129857,-115.275526
41852,sEpOSEvfLgatlavQKYE7GA,5Lcit9Zt6TF9bmKoFMhF0g,4.0,3.9251048710251433,36.125397085900005,-115.196422914
41854,yZmitTfUaQVZcIXKN-G0AA,vl2IZrNJEA8npSjqXbdwxw,4.0,4.815546260656952,36.204189,-115.260244
41858,imYyJVnA38Z5NgMljHh0qw,eoHdUeQDNgQ6WYEnP2aiRw,4.0,3.4976299017478083,36.1156697204,-115.17331657959998
41859,aWXGwath_dSGPwNdFiy9BQ,4JNXUYY8wbaaDmk3BPzlWw,3.0,3.9193534294397705,36.112859,-115.172434
41862,4V6vZgVCfEfYwXFK3tnTQQ,3BCsAgo_1i4xMuTyLKMLRQ,4.0,4.184421044263196,36.0758761,-115.1817259
41864,5LU8ejCPg88auLUHatSz_w,WXSsJIO_uGGSxS9qC8x1gQ,5.0,4.069083025428775,36.11311060000001,-115.3060468
41869,UtmsHIyNNgeVZlm6CYLWjA,IOwTrStIy6NinyquhBrLZQ,2.0,2.140238996055887,36.099144,-115.173504
41870,yeeTZiNtPyd54rOXLOJXdg,r1Uj2CHlp0N3U_XKMIk_GA,5.0,4.015576582073705,36.142796,-115.221713
41874,UeDcq7FJjwMUgZzL4aAmmQ,RESDUcs7fIiihp38-d6_6g,3.0,3.8355445751839636,36.116113,-115.176222
41879,Du9u6dXgWYubbnZuor1KqQ,gO_z_5FQVHLCiJjOsfE1fg,3.0,3.295632060450024,36.156898362199996,-115.2919117492
41884,bLbSNkLggFnqwNNzzq-Ijw,OWkS1FXNJbozn-qPg3LWxg,4.0,3.6063335386827187,36.128561,-115.1711298
41888,8XKSiMpMxgdwI3qjuqmXFg,7P3Z4HTUM8M8Y9Yw3cc7Pg,4.0,4.039135524447609,36.0707521,-115.2919191
41892,No5P-cOQQEf0Atgc9Vi84g,OPSNdO3LNPMt7qz1MNb42g,5.0,4.1588442390731535,36.118909360500005,-115.15433204790001
41895,DASkWfrV6kWHE_4xC7BkYQ,xkVMIk_Vqh17f48ZQ_6b0w,5.0,4.3135938576008455,36.102642001,-115.1686254367
41896,PKEzKWv_FktMm2mGPjwd0Q,FLMxWQO-ckCQmGZhU9OQgw,3.0,3.4850039037888507,36.1178899374,-115.18939461120002
41897,ImnJ5KKaWWNjj1E9kEArmQ,0EgYXYjt2XJL4hlsKnzrcw,4.0,4.106266414232296,36.16574110000001,-115.1329505
41898,9xlwSCtOABq2CuzY_REQpw,7sPNbCx7vGAaH7SbNPZ6oA,4.0,3.7247930561749647,36.0426311,-115.1530184
41900,6Idx4fbm1ZLx4sYFltVwxQ,zmltWmTpoBt5sCU-5Kzj-Q,3.0,3.9124771529751183,36.215933,-115.251232
41901,Nhk0jTP2gkU12G4LHJVR3A,5T0h9YCsXiDZyBsVIN9gcg,5.0,4.2040525004489115,36.1953124953,-115.24817802620001
41902,_ijx1PqANQVFLGNWCibdig,eS76100l3h7Ollb5s3_M4A,3.0,3.1718991505538097,36.0280976,-115.1189137
41906,yLCsv3QheMmnZJyKgDdSqg,0XEqyl_lVaJNHRKxNcjJZg,4.0,3.898161607261648,36.1453562,-115.1794209
41907,YYh8iYLYfgRGRs7cCNJJEg,GmGvbDABaGvcKe_jIDvq6w,5.0,4.0126506790545315,36.14482520000001,-115.3141687
41910,lFFIpfkox55FQ-wZD6BBVw,ydcNlRMKs93AQpOhVkSrGQ,4.0,4.53453092328659,36.135635,-115.2304131
41911,VigsAph76fP7pechJ743EA,tgXiIcCoKYfg-hm8yLxenQ,4.0,3.8199183601333964,36.1608412,-115.06272040000002
41914,KLUvRyRDUftXgFvUx50Kyg,oUX2bYbqjqST-urKbOHG6w,4.0,4.280419397721894,36.0481653646,-115.2442547161
41916,97bIIVHvtKGJbSwv2Slf9g,2WiMyg8-DoXQ8_R5qFc2iQ,3.0,3.975173175920056,36.1967709,-115.2491981
41918,cEZvNv7G9N5VsmiGhfKfwA,2iTsRqUsPGRH1li1WVRvKQ,4.0,4.253535006742688,36.1678783157,-115.1406404749
41922,U4INQZOPSUaj8hMjLlZ3KA,v_yCY6NCwxCPIsNZR80UfQ,3.0,3.9634564115833664,36.167814,-115.140447
41923,vxR_YV0atFxIxfOnF9uHjQ,QdXg79fKbFLEPePPnL02Fw,4.0,3.9056722469815535,36.0674448,-115.1745021
41924,IN7uR2r15O3z-NRwfQTprA,KalAJyO0Zpg3K1wVwYXBHA,4.0,4.027271790900929,36.2075389,-115.2681541
41929,ewDNa_FRoG71UFm56eTGkw,3BCsAgo_1i4xMuTyLKMLRQ,4.0,4.019978573595799,36.0758761,-115.1817259
41933,aN4BozWLJVvBEMS49GQWiw,DkYS3arLOhA8si5uUEmHOw,4.0,4.28967595206456,36.109418,-115.1718738
41935,u6OIc9ndbqrd6fO_jU2xcw,hQ8JN52MjxbMUPfuhyL7jQ,4.0,4.127708380084962,36.2402441,-115.1216168
41940,HaJT3TVBPe0ZKb5lkGJTwQ,-Bf8BQ3yMk8U2f45r2DRKw,5.0,4.270497080325858,36.19566320000001,-115.2465134
41941,mxwMqra7TEZ6K4ML3DgPmA,NFMD_-wFrbfdhTcdHPDCZQ,4.0,3.8272454644440432,36.01008560000001,-115.1186563
41943,1PvDk9-siiBuDSt73Jgi-Q,BxRTF1hmGAzMzkTDsEp2gw,4.0,3.9002190404787735,36.195762,-115.248815
41944,Ryxj0u0AW3mRsRypdYli2A,XydKWBaKYDO2BFXs8pXnbg,4.0,3.76821136901804,36.1965993,-115.261787
41946,_VMGbmIeK71rQGwOBWt_Kg,MVjkFLHNJmbQ-ZTd3QY3nQ,5.0,4.490633770577207,36.115773504,-115.0957367136
41948,ZuWAof5l6yKeft-F1QCWSQ,SAIrNOB4PtDA4gziNCucwg,4.0,4.9646026370598895,36.143924215300004,-115.1917272624
41949,Ae4uXwFHp-5fGrt6OONaXw,EAwh1OmG6t6p3nRaZOW_AA,4.0,3.653209825906527,36.11299620000001,-115.1633962
41950,4vj_0BQeXjCyNB7ESS5mGg,PBYDlb88SAWHiQgqJJ67hQ,3.0,3.2460697490377908,36.1226902,-115.1701939
41951,MC0aQHT7mQ1WJknOD6u8pg,Ctyt6cIbMVzT4jJsIj9H8w,4.0,3.7882272985955363,36.299540986,-115.2829259634
41952,WZojlBpeuNhNew_EjB7GLA,X5uxdU9GHoUAqo2wmbg3OQ,4.0,4.416425202056264,36.125592,-115.211199
41954,N3oNEwh0qgPqPP3Em6wJXw,2OJrznHaA4Gz_KYbQnAuzQ,4.0,3.574314612680748,36.1254066954,-115.19594139120001
41961,bGBp3ptS25gzxmFhVfB7WA,9c3LlXubVkbMwIrS8dIp0Q,4.0,3.4336795316758932,36.149123,-115.33293799999998
41967,m2hYaPVP9DOWdHmKjsf84w,C2T7ecxqsVu99PhSqT3c3g,4.0,3.946696420089421,36.2389331706,-115.18994152629999
41968,xWk0I0S9KWMB06wKUEDYxg,anrLWKAKm3hFLcJpbhEDUg,3.0,3.1896443112858104,36.1910583,-115.30626
41973,5XAXkk6WENi0OW_HSSXRWA,EAwh1OmG6t6p3nRaZOW_AA,4.0,4.022998160350371,36.11299620000001,-115.1633962
41974,vSnYdIYsF6SJ7mHS9ESSjQ,oH6QAuoTLFaX97oqqpLTMg,4.0,4.246686986623549,36.042461,-115.2782
41979,P6_r7O8zEjnxTSBkS6WYfg,f4x1YBxkLrZg652xt2KR5g,3.0,3.5712944868352987,36.1181806906,-115.1715797813
41980,deL6e_z9xqZTIODKqnvRXQ,rIemri44LKJrqgqRsgO_ig,4.0,3.350376750184766,36.0708749,-115.1200613
41984,I-4KVZ9lqHhk8469X9FvhA,rioQ_p2pILNbJ4Xp5jW6-Q,5.0,5.0,36.16771660000001,-115.1383532
41985,Qxn7cHf8VtW_UWwyuYmKkg,knWBvogziOE4f82kmmi0sQ,4.0,3.669977036266812,36.1667009,-115.2870029
41992,zBi_JWB5uUdVuz3JLoAxGQ,eJNHwNoCk_hZbK8AeHDZ9g,3.0,3.5384771547016487,36.0636453,-115.2520481
41993,sKiHN8YAavBvWC0DsT5UOw,V-0qRzBHKixmQgon_fW_AA,5.0,4.657132783975962,36.0957104,-115.2982684
41995,DeVGAiOf2mHVUDfxvuhVlQ,9lqPRnnxUA47dacFK9lhtQ,3.0,3.827681050891473,36.1095636214,-115.1742197048
41996,QCtHk02W_Asu2LFfdmGQDA,gCFf_GFUjgCSVcUe9yrphA,3.0,3.541466873364036,36.2912515,-115.28499
41998,Ac2oeT_2_xFn117_UszdcQ,ghVhlFpNhfBwWDFGSlt2JA,5.0,4.502894323776917,36.1259263543,-115.21183695239999
41999,M4tyqwsqBRXKAasRrFAD7w,PM0A7ZgbxvtbRCj931PbyQ,3.0,2.9255053970666864,36.013144,-115.136143
42001,BUUVBNP9wjeSiCANok7N_Q,sqRX-XLlhx4rs2c1TpBf8A,5.0,4.460417869785282,36.127033,-115.210028
42004,pmKnNkGVgzhMkwJaTU5apA,FfHpj1QcW510pA3CS354xw,2.0,2.9448058191335487,36.1239135738,-115.17151782049999
42009,rUW7_B9pBNdDR3Y2bBz9TQ,Qihead6oTtWCwde3TBqlGg,4.0,3.5352006520299737,36.171301,-115.146052
42010,LSw5J-mDFXr75jmYmRnWow,FNe5PPA9pyj8FjcDefCBpg,4.0,4.16147860801184,36.143956,-115.1930886
42013,ukkRTJLkQTx95fCalVn6BA,hDyc9DdjGldhxis5E1rd3w,3.0,3.926395201217773,36.053163174699996,-115.2413807085
42014,LKe5xYLVQ08rhBRIww-YZQ,cOqd9ou3uf-1k3OWFo-_CQ,5.0,4.3029174603498905,36.1041615385,-115.1376310519
42017,LKP0Yq9T7Ss6oiDZnVtQwQ,jLxeBgWhLRbII2ACkgH1Sg,5.0,4.245309851389925,36.1444011,-115.2742894
42018,ihTu74HkXnKGuY5v_Z8b0g,3BCsAgo_1i4xMuTyLKMLRQ,5.0,4.479264226990474,36.0758761,-115.1817259
42019,sL9dYZyNLpzLD3cfTWwyOQ,jgtWfJCJZty_Nctqpdtp3g,5.0,4.225665171600005,36.11781,-115.20981299999998
42020,mFHbNX5qhG5CREr9PqQqGQ,tMdgY7Ou4k3bYZZulJCiuQ,5.0,4.403206596909686,36.1619276,-115.1346287
42025,N3oNEwh0qgPqPP3Em6wJXw,ydcNlRMKs93AQpOhVkSrGQ,5.0,4.111678809701232,36.135635,-115.2304131
42026,lUPSEbFRd3jDOM5agGnjWQ,DYAorbxOyubUB_wtQRCdug,5.0,4.000467758671461,36.129857,-115.275526
42028,_UU2xBhC0AdcMjUrH7hirw,zRqi6L1u-YmmVAHjeUbGMQ,4.0,4.085990382404588,36.0562823585,-115.2804281391
42029,RD7-9IV8U5SVJhq8ddWY0g,Qc0l8rZ3nvrcERitgxu8XA,4.0,4.37168936691419,36.1594778,-115.17122240000002
42030,eJZZWZ1eMXyjXkz4X2stPw,zpoZ6WyQUYff18-z4ZU1mA,5.0,4.7772527220682655,36.1599382942,-115.1474527177
42032,MFTsZvrQ8E5Gta4fc9WF8Q,D1czdOwjbkIWbXHqphwvXA,5.0,4.267746835258463,36.2379727,-115.1523699
42033,8OeTLey-p-WaL9ErNEci1Q,riFzCvp77DMKDX-5GoTpqA,3.0,2.843879768006338,36.0114062572,-115.1757787001
42034,UYcmGbelzRa0Q6JqzLoguw,zBD6zc8YU-TA0_KJmN1tpA,3.0,3.2934520155018596,36.128386,-115.3144557
42037,XetOgmeZKHhpiauBCK_t1w,eR7Iw_X54m3YLWkXp9y35Q,4.0,4.119008001208006,36.0479852,-115.2244319
42039,gtwM4ijo65AN4DvXdgCu_w,0EgYXYjt2XJL4hlsKnzrcw,5.0,4.1945255962351515,36.16574110000001,-115.1329505
42040,NZ_MNakh_nK6zmxNmYg5Gw,N-A-Ys0zNx1gmA9_kTlQdA,4.0,4.604282861957191,36.0127369,-115.1360167
42044,oJV6f25IK_UeghoFmalPvA,dKdApYVFDSNYsNOso6NYlA,2.0,2.6066960469377385,36.1206147,-115.1719738
42046,yIwZjbMGqWTpwhkaqagdGw,C5azlhXSTOlqVAM3nl95nw,5.0,4.753890557492413,36.1166813884,-115.26231445379999
42047,eynu0uJEon1ORH1nIf4pTA,O589S0opFB9oK8VcL5tRcA,4.0,3.8444027604921978,36.139986,-115.173878
42049,DPtOaWemjBPvFiZJBi0m8A,zEaGcSVPDQipnRdEZp-F6g,4.0,3.8429692413481886,36.1578224556,-115.3112018601
42053,wtNopFY2ybprzk4FuEbWJQ,1jpYP-JNOEYCMIzP4OlGuQ,4.0,3.7810088296203777,36.1462185653,-115.24248629809999
42056,SkoQa04GkvvlkCfRBLD9BA,nKph91qATrPCbJ-QwZjDZw,5.0,4.850935504092832,36.0869652,-115.1002996
42057,0qka5xnvBpBm7ZfGsU9oCg,igHYkXZMLAc9UdV5VnR_AA,5.0,4.4619412150179985,36.166576,-115.286232
42060,RQlnSCjuqMnhR3Qk6j4KoA,ZW5ReCY3B9_TekUYWhr7HA,3.0,3.866645298558727,36.158588,-115.236766
42065,KyN4EIRmhHeAbo5nmYZCGw,cOJ1uIVIHCiefUyWG2wDfw,5.0,4.230923310493748,36.1073888656,-115.18159009520001
42075,BeitdSC8JuthwhzjGrObwA,NvKNe9DnQavC9GstglcBJQ,2.0,2.801791850102551,36.121822,-115.168855
42076,WlhETinld_UJHcFp6F8C0Q,qsJkjQoM3Hdg6Gtqp2S9_w,4.0,3.7446998477678153,36.1471526137,-115.2999764308
42079,g6oRihnQNJbHA1BFGCjK9g,ydcNlRMKs93AQpOhVkSrGQ,4.0,4.176050393236726,36.135635,-115.2304131
42080,0tvCcnfJnSs55iB6mqPk3w,tMYYSWyTppDcF070Hmy-kQ,3.0,3.3422018752260803,36.1517914562,-115.3327068215
42082,ZIOCmdFaMIF56FR-nWr_2A,Z1E36owKeeZKDL-9ZuanJw,4.0,3.4641476808230753,36.123486797199995,-115.2799091107
42085,s8v5KKrZShVK29M4XP8Q3A,DgnIqlqYXdeg0UtSRaKcLQ,3.0,3.6087512208562287,36.2116995,-115.298321
42086,AN9y_ctlxODtNOhwk2mx-Q,QRAmGlMF7_sLq8YZ_L1POQ,4.0,4.0192362056320174,36.109222680100004,-115.17200714959999
42087,eLHTQ12V_TDQZmsPigNveA,82YGtjc5KKikNiqBZ33qzw,4.0,3.7967904150411136,36.0698311,-115.2249867
42090,1Hhz6FGgvi9qd1q6PR0AEA,z0rSmZQz9eEXjg_C3_E5-g,4.0,3.8744058480617416,36.1049744,-115.1359993
42092,ChshgCKJTdIDg17JKtFuJw,Oto60yDwk1z72WmfWEYrjg,4.0,3.6420136784008026,36.01141900000001,-115.175226
42094,V-FI5ytm8ZAe8Lo6wdTdBg,FLMxWQO-ckCQmGZhU9OQgw,3.0,3.40847417732498,36.1178899374,-115.18939461120002
42095,Zb10UXC7hYFl0Hli-KOY4A,SgSVJWgMwFteYyz4OlHu9Q,5.0,4.950905391347269,36.1422543574,-115.2794232783
42096,CG7vDoa2iGGrYQonSVn4Bw,1diuAK7FMn93WxlK-ndJhA,4.0,3.937314589511831,36.1043905,-115.1367126
42097,qb-8RrNbVj-3WkXYuxpi3w,SwAZBCyFtVo_8vkRbJhdkA,4.0,4.114066858799544,36.109303,-115.15447
42098,cO9mMV_MpXYOB6LF_TpOqA,isPVBCu4l3q7qsBtQPpc8Q,4.0,4.2731378193686735,36.2725443,-115.206099
42100,kaJCbdYCy657hmpY6Eb82w,6bgjcFOy4WHMyw62_1V9Pw,3.0,3.3942861582416137,36.0957996497,-115.2966007591
42101,n86B7IkbU20AkxlFX_5aew,kpjH-yKe3zsgbO7YMQ65_g,4.0,4.078886948399084,36.273467756500004,-115.26830521149999
42104,OXTECc-hei5D-ONm39rwNA,1g47zyA_utx8mpgmtLc6tg,4.0,3.2911492429719025,36.1440204,-115.2972323
42106,uEvusDwoSymbJJ0auR3muQ,27oxCPhgCaylA0U23r2O2g,4.0,3.9705130487626423,36.2166336784,-115.11826938629999
42107,I-4KVZ9lqHhk8469X9FvhA,bUEc1ZDgfZPymHyUXEiiNg,5.0,4.436376419217563,36.1617046,-115.1732142
42110,7P6t9qnhKLOa8SqGb85B7w,5l-yKN13VwfPwuSiBIqdJQ,4.0,3.4699099833382334,36.202835,-115.1198268
42113,LnX7-WmpML5bY6Fzlz468g,7sPNbCx7vGAaH7SbNPZ6oA,4.0,4.586854700312838,36.0426311,-115.1530184
42115,p2lzjUMFdYAx77KNVkZSfA,_kb6GT4qawjwq47OsQ52xw,2.0,2.7049388885246635,36.117064,-115.171177
42117,FW5Raewi1iYCr2fF6gEciw,oH6QAuoTLFaX97oqqpLTMg,5.0,4.279180598387328,36.042461,-115.2782
42121,G0BxLN3TDXA9n2TlMwvxfw,zpoZ6WyQUYff18-z4ZU1mA,5.0,4.873543686899336,36.1599382942,-115.1474527177
42126,BuKN22G8IY_rIuLLZ1Z9Xw,0_VT3sTwi7gorIlU36ASmg,5.0,4.209418049392634,36.0527754,-115.2412496
42127,cBSYFg0yZ7ua5Fl_xcsfNQ,ugf6qjoG5h6VXR5-vpq0Qw,3.0,3.3511515183490723,36.144875,-115.302719
42130,CY9iLsE2z_yLhLqJdD1WGw,e13SEvJud_vgeDR_doL4sQ,4.0,3.8748015757749017,36.094254,-115.176019
42131,D3c1BDqUF0Ld91gK0UeBnA,SwAZBCyFtVo_8vkRbJhdkA,5.0,4.319642133136258,36.109303,-115.15447
42136,DIaPVkAtuf1CoCkl2qXbYw,ZPwx7ktiVluGFVg0L05n5A,5.0,4.3539394137065734,36.12631500000001,-115.214259
42137,rt3PC7WCgCKsoufmQJELfw,NLEe-RzDSU-5BN6xp_WWCw,4.0,3.683242889049109,36.1588056245,-115.1931095123
42140,9PODl32fViCXhN4NxBdGPQ,8FUzCm4Q13MJMX7N6ftmQw,3.0,3.947180685328636,36.239262756100004,-115.24927128110001
42142,KUk_d1uZSblqwA8TPHtgmQ,vl2IZrNJEA8npSjqXbdwxw,4.0,3.917061261418586,36.204189,-115.260244
42143,y3FcL4bLy0eLlkb0SDPnBQ,HnbkGxUs7oWKYDeB-Pk82Q,3.0,3.524934945710487,36.1234783899,-115.1685780084
42145,wRqOw05E-gDiNYsWkzmDqg,F5jwXCeAqHzs-c87sps5gg,5.0,4.4211189830757665,36.1433968,-115.2419755
42146,Hb2RzG3b9YEBlrwBWzGtCA,y4ETe3DkcIjjr_eyeg5U5g,5.0,4.797190042967052,36.158705,-115.15293
42148,EYwvNonD5kUGGNRTGjAAHA,82YGtjc5KKikNiqBZ33qzw,3.0,3.9077015286042975,36.0698311,-115.2249867
42161,dRaLq9sF45RYHhKfUd8NMg,3uC7Lbc3RgUDTWQlBu4PqQ,5.0,4.21566738047206,36.12291,-115.17071599999998
42163,7m4hy4IKBCuwNNzvM_aY4g,IFvBnwcWJ54BgMzVnCxIrQ,5.0,4.575963800807342,36.2003923,-115.2819365
42164,OXSJCjKtvZPf-YPDCXcWZg,hJkGfdNlHTfqFTeZ1xkjrw,5.0,4.534382387925481,36.056603,-115.2784561
42167,XEH2VtVx5ZYATKEM4jZOXg,kABF0hYfAEnl166mn1zR1A,5.0,4.47152050384388,36.0634970519,-115.24173279879999
42168,OLn8EvPsu4hNug8V5PF2jA,V8HEOhiEUU2i-VHcp_K8lQ,3.0,2.4623478349643007,36.115125,-115.1181591
42169,WM7MFrRP-7YFuGBAJ6quRQ,O0DxNujKaN-KIfcgbV3MgA,4.0,4.222575707986072,36.144531023,-115.13754587620001
42174,Uit6vvFxthHbwOHIYI0sfQ,4JNXUYY8wbaaDmk3BPzlWw,4.0,4.303123622850092,36.112859,-115.172434
42179,CG7vDoa2iGGrYQonSVn4Bw,f4x1YBxkLrZg652xt2KR5g,4.0,3.7938710053384233,36.1181806906,-115.1715797813
42183,1hJVutieYDBwGx8INWv3IA,lym9VHmU2QupopVsMGt7lg,3.0,3.2165568482960736,36.1953091495,-115.2477486843
42185,UzCTKd37AryngWVdGNeItQ,H_CKS6wY2_uFWJrHhCZBMA,3.0,3.8235669098659626,36.0956496542,-115.17632025389999
42193,Kw4lH6C5wSrYVxaDP68pfA,EAwh1OmG6t6p3nRaZOW_AA,4.0,3.9961288977704137,36.11299620000001,-115.1633962
42196,xDKZdAN37c9OZyZ0jR9ZfA,ibFdignja_hNpgCjDYP7Ug,3.0,3.2355682581334264,36.0708627333,-115.2449475957
42199,5XKjVehgGzb5dJocdI-36Q,DESv2ys6SjBKA4SyDtJvxw,3.0,3.8771253080910832,36.109198342199996,-115.1519553743
42203,QJI9OSEn6ujRCtrX06vs1w,UrhPr4uPoqKrYVANaroqgg,3.0,2.9937766549269145,36.206848,-115.300544
42204,ga_05brEylDLIabc3lZOgA,VzUo-RURV3VnfNItAYM8yg,4.0,4.087167366619736,36.0875159,-115.243704
42208,Y8_yCJ7N7LyqqJ-rSxd4iQ,P7Dqa0IbcFgRZ1aK7CPAOw,3.0,3.0105567510025386,36.1200235382,-115.1380123897
42209,3nDUQBjKyVor5wV0reJChg,MIVw2q74xy140VpbR8jBWg,4.0,4.023015090088506,36.175,-115.136389
42211,kzRq4H_nSf4b3F_sdymWSw,UMqfeCItzQ2glr4d9apGlA,5.0,4.023772814536162,36.0719274658,-115.10703395629999
42216,2krGQJ6P0hm_s6NxA09IMw,y8d90Pt16Nip-B5UXWBP-w,4.0,3.6803991398552633,36.1567959455,-115.33438682559999
42220,kTOmXwcdV-rcZH5Q4nU6wg,0p27EjcNwTI7Ey4K_MNPww,3.0,2.7149560708381557,36.1564004,-115.3335562
42224,ehJZ9rmtXQk-SI5XJkYSGA,SIWwh4m6kkvUaa5skrVAQQ,5.0,4.018636861743978,36.192999384000004,-115.1324633591
42225,ywEB0MB_2U11NIGPs35pew,5MnLa1nE606cvNGlSFt01Q,4.0,3.2831031756029083,36.128561,-115.1711298
42228,SyX94Qkpowm_9dsn1SDrCQ,N95IG-T9bbR2iNL9_an1SQ,4.0,3.957853388962516,36.0532899,-115.2795528
42229,YVQFzWm0H72mLUh-8gzd5w,ugf6qjoG5h6VXR5-vpq0Qw,4.0,3.460208515652046,36.144875,-115.302719
42230,byV70bKT87SHgN0uRtow6w,9PIC380tmNYpIC3z5cvcNA,3.0,3.85770024419536,36.126529100000006,-115.2132639
42234,iSC96O2NjQc3JExGUHQG0Q,9km51KaQujxsSgdaG9gYSw,5.0,4.486140984858752,36.12681920000001,-115.2421504
42236,FOoN3DJzDUnl4EAQaTJIGg,bw7LEtZ5ozq8qOBA6FowYA,3.0,3.487584972722204,36.1253118,-115.27922379999998
42241,bcxc4OF5SDiJ4xnNMBZUQQ,QdXg79fKbFLEPePPnL02Fw,3.0,3.407383747389633,36.0674448,-115.1745021
42244,-jpu5KX95HLWJdztLq53uQ,igHYkXZMLAc9UdV5VnR_AA,4.0,4.618408533806517,36.166576,-115.286232
42246,0tvCcnfJnSs55iB6mqPk3w,EneqsOFGCK4KXofNHsc5aQ,4.0,3.8149087601994367,36.1174214,-115.1701669
42249,sqJZt_Z144RWGk4bdKTpSw,nYzCr8fcJ2ci4aiB1-hB6w,5.0,4.47999647167435,36.1435557,-115.2514375
42250,U-nR7ND8CDN2x8ia73CH2Q,OPSNdO3LNPMt7qz1MNb42g,4.0,3.980927985667032,36.118909360500005,-115.15433204790001
42253,4ilItg9QgjlIvYGkOWehXA,UUGoM4q4i8rK2CBRS0xDAw,5.0,4.260619393362618,36.1119459216,-115.1768767834
42254,JtAoso0Ze87DWqnmI5qorA,kDCyqlYcstqnoqnfBRS5Og,5.0,4.284130578186036,36.06614920000001,-115.1190162
42256,f3670JXvEcEbTvqBc1Igrw,F2HKV9oJhnIKQ-M4Gt4Ftg,4.0,4.144775379060864,36.2185398,-115.2431106
42265,Fv0e9RIV9jw5TX3ctA1WbA,N95IG-T9bbR2iNL9_an1SQ,4.0,4.327411495456029,36.0532899,-115.2795528
42266,sjl8z9XTo0cQGnUedkzIPQ,UMqfeCItzQ2glr4d9apGlA,4.0,4.622794248830804,36.0719274658,-115.10703395629999
42267,EsOu51dW3UTDJTApBxwz2g,qtc1YZix_5lHBJTZq7DOpA,5.0,4.054729536156185,36.122153,-115.169427
42270,z4RytucxI_XfcMFaEI2DRg,IhNASEZ3XnBHmuuVnWdIwA,5.0,4.679771763580472,36.0542269,-115.2424074
42271,li5pwULg5kwUf7CjN7uvCA,dn_ipqbm7_jUz5X3rDez_A,4.0,3.66147866506085,36.10831760000001,-115.174085
42272,_O6Q4ScLO4-FVieEzCibXA,U0UnBjz9DugW2qRZputKBg,4.0,3.7839001269140784,36.1150513,-115.2365638
42275,NFodPTpbWK7dSymxaBiUXg,vl1aHp6pvnSmpoRQShWLjg,4.0,3.1150774048988428,36.156805373800005,-115.3341114173
42277,Z-bTLSYSJL1qIPEusyHQUQ,8K3CRM4COa0SSBEvli0fJQ,4.0,3.8510263377158203,36.1448066,-115.2739885
42278,lQBZo8_mm80dbwI5bo5c_w,cyzOijFJ82cae6qH6L8vuw,4.0,4.500795117079642,36.1422857525,-115.14252084559999
42286,n-Hit0Y3O6FxTiEhdEEsZw,jBh399TajGcH28Zo2J1pHw,4.0,3.736999537321224,36.1515318,-115.33301570000002
42288,vLUHU5KxoB_CzLSHLkwz-g,7VWtmHsd4HSNDkF5f5xnng,4.0,3.3189834551880186,36.0476105637,-115.1717244293
42290,daFKDurMk_AoULJeBfCqNw,egpDg61SdYbKWvCpPM7Nbg,5.0,4.529519340750603,36.1731567812,-115.1451970723
42291,Kkx5z3MkNbmUegNXeZuL8g,qVbZ_VrZEGJKJg9ZpkGzjw,3.0,3.844391661694589,36.108898,-115.151261
42292,QtGXr3Y74fnWfdWpGJIldw,wX1ORSDKPkA5ftE7F6UONw,5.0,4.500932517575858,36.1714234,-115.2452456
42297,TprC8sujz8MkwuomrqUSiw,k5pA0N9K2zy5OQZSqeC0jQ,4.0,3.540303802031262,36.014137,-115.15498
42298,MopyJvrcBSgQYfyA4wyP7w,_eYGcch95eygN_b_rigUkg,4.0,3.5375248817924536,36.1008737,-115.0755602
42304,zQTEbn5nWGPypxOf2uRPmg,KVqWA98XZwGhJ3YbFNi0vw,5.0,4.515231217385092,36.279865343400004,-115.2057504172
42309,bdRS6ZRxf6CNrnULnMI1cg,NFMD_-wFrbfdhTcdHPDCZQ,4.0,4.129579944551167,36.01008560000001,-115.1186563
